date,store_id,competitors_within_1mi,competitors_within_3mi,nearest_competitor_distance_mi,new_competitor_opened,competitor_closure,competitor_running_promotion,market_saturation_score,est_competitor_avg_price
2023-08-30,STR055,13,27,0.83,0,0,0,71.9,12.16
2023-08-31,STR055,6,20,0.58,0,0,1,36.7,11.68
2023-09-01,STR055,4,21,1.49,0,0,0,26.8,13.61
2023-09-02,STR055,12,18,0.29,0,0,0,72.9,20.07
2023-09-03,STR055,3,15,0.84,0,0,0,11.3,17.87
2023-09-04,STR055,9,18,1.49,0,0,0,51.2,18.59
2023-09-05,STR055,9,16,1.49,0,0,0,52.3,16.47
2023-09-06,STR055,7,24,0.95,0,0,0,46.7,14.69
2023-09-07,STR055,6,17,0.72,0,0,0,42.9,14.93
2023-09-08,STR055,2,19,1.39,0,0,0,14.4,25.16
2023-09-09,STR055,10,19,0.24,0,0,0,68.4,15.28
2023-09-10,STR055,6,23,0.63,0,0,0,34.1,19.66
2023-09-11,STR055,7,13,0.37,0,0,0,51.4,19.51
2023-09-12,STR055,6,17,0.15,0,0,0,32.9,20.37
2023-09-13,STR055,5,16,1.39,0,0,0,33.7,10.99
2023-09-14,STR055,8,24,1.05,0,0,0,50.2,14.65
2023-09-15,STR055,5,10,1.27,0,0,0,28.3,15.48
2023-09-16,STR055,6,11,0.71,0,0,0,33.5,16.31
2023-09-17,STR055,8,22,0.43,0,0,0,49.9,13.21
2023-09-18,STR055,10,17,0.76,0,0,0,65.6,23.03
2023-09-19,STR055,7,16,0.4,0,0,0,39.1,15.84
2023-09-20,STR055,7,13,1.12,0,0,0,37.8,15.62
2023-09-21,STR055,9,29,0.88,0,0,0,54.3,17.08
2023-09-22,STR055,7,15,0.55,0,0,0,40.0,15.67
2023-09-23,STR055,8,23,0.81,0,0,0,53.3,19.27
2023-09-24,STR055,5,17,0.27,0,0,1,25.7,15.58
2023-09-25,STR055,3,17,1.2,0,0,1,14.6,13.41
2023-09-26,STR055,7,12,0.73,0,0,0,39.7,16.69
2023-09-27,STR055,5,14,1.02,0,0,0,32.1,20.58
2023-09-28,STR055,5,24,0.15,0,0,0,17.1,15.05
2023-09-29,STR055,12,25,1.31,0,0,1,79.3,18.67
2023-09-30,STR055,9,20,1.06,0,0,0,52.2,18.02
2023-10-01,STR055,11,24,0.59,0,0,0,75.5,19.97
2023-10-02,STR055,5,10,1.07,0,0,0,32.3,15.93
2023-10-03,STR055,6,22,0.47,0,0,0,36.6,17.14
2023-10-04,STR055,3,16,0.47,0,0,0,9.5,13.78
2023-10-05,STR055,7,12,0.23,0,0,0,43.7,12.41
2023-10-06,STR055,8,24,0.65,0,0,0,45.2,15.41
2023-10-07,STR055,5,17,1.33,0,0,0,25.9,18.15
2023-10-08,STR055,4,22,0.52,0,0,0,15.5,16.4
2023-10-09,STR055,8,19,0.76,0,0,0,54.2,17.64
2023-10-10,STR055,11,29,0.68,0,0,0,67.4,16.19
2023-10-11,STR055,9,23,0.72,0,0,0,62.4,19.71
2023-10-12,STR055,5,22,1.12,0,0,0,37.5,20.29
2023-10-13,STR055,5,22,0.13,0,0,0,36.7,17.7
2023-10-14,STR055,3,16,1.13,0,0,0,22.3,19.71
2023-10-15,STR055,6,18,1.33,0,0,0,41.6,13.26
2023-10-16,STR055,8,22,0.43,0,0,0,46.7,13.28
2023-10-17,STR055,2,18,0.27,0,0,0,14.1,11.72
2023-10-18,STR055,10,23,0.48,0,0,1,52.5,15.11
2023-10-19,STR055,4,13,0.57,0,0,0,28.3,19.94
2023-10-20,STR055,8,26,1.2,0,0,0,46.2,22.92
2023-10-21,STR055,11,23,0.29,0,0,0,73.5,16.33
2023-10-22,STR055,4,15,0.12,0,0,0,27.0,13.95
2023-10-23,STR055,4,21,0.1,0,0,0,16.5,20.12
2023-10-24,STR055,5,20,1.26,0,0,0,25.9,7.98
2023-10-25,STR055,9,18,1.38,0,0,1,54.4,9.56
2023-10-26,STR055,7,15,1.09,0,0,0,45.3,15.93
2023-10-27,STR055,9,15,1.42,0,0,0,64.2,16.36
2023-10-28,STR055,5,20,0.36,0,0,0,29.2,20.55
2023-10-29,STR055,6,21,0.67,0,0,0,40.8,22.82
2023-10-30,STR055,11,30,1.27,0,0,0,69.1,18.09
2023-10-31,STR055,2,13,0.34,0,0,0,2.2,24.36
2023-11-01,STR055,7,26,1.11,0,0,0,47.7,18.2
2023-11-02,STR055,6,11,1.31,0,0,1,35.6,15.08
2023-11-03,STR055,7,20,0.38,0,0,0,47.1,13.98
2023-11-04,STR055,8,23,0.34,0,0,0,46.5,19.44
2023-11-05,STR055,8,27,0.63,0,0,0,45.9,21.77
2023-11-06,STR055,2,17,1.0,0,0,0,20.2,20.7
2023-11-07,STR055,8,22,1.18,0,0,0,43.9,15.93
2023-11-08,STR055,11,29,0.21,0,0,0,64.5,18.16
2023-11-09,STR055,6,14,1.24,0,0,0,37.9,17.27
2023-11-10,STR055,3,18,0.61,0,0,0,21.6,18.76
2023-11-11,STR055,4,17,0.65,0,0,0,23.4,18.98
2023-11-12,STR055,8,20,1.35,0,0,0,52.9,19.14
2023-11-13,STR055,9,18,1.21,0,0,0,50.3,17.08
2023-11-14,STR055,2,20,1.32,0,0,0,8.5,13.8
2023-11-15,STR055,5,22,1.39,0,0,0,19.5,24.91
2023-11-16,STR055,8,19,1.18,0,0,0,41.7,16.64
2023-11-17,STR055,5,11,0.8,0,0,0,26.6,17.89
2023-11-18,STR055,2,20,0.58,0,0,0,13.7,17.81
2023-11-19,STR055,3,19,1.17,0,0,0,13.0,17.44
2023-11-20,STR055,11,21,0.51,0,0,0,71.6,17.79
2023-11-21,STR055,4,9,1.09,0,0,0,25.2,23.91
2023-11-22,STR055,7,14,1.48,0,0,0,39.1,14.93
2023-11-23,STR055,3,12,0.3,0,0,0,14.0,14.68
2023-11-24,STR055,4,24,0.18,0,0,0,22.1,15.73
2023-11-25,STR055,6,26,0.62,0,0,0,26.0,16.46
2023-11-26,STR055,9,17,0.74,0,0,0,59.0,15.53
2023-11-27,STR055,6,19,1.36,0,0,0,28.3,17.74
2023-11-28,STR055,7,17,1.05,0,0,0,46.6,12.18
2023-11-29,STR055,5,20,1.1,0,0,0,24.7,17.46
2023-11-30,STR055,9,14,0.63,0,0,0,57.2,13.11
2023-12-01,STR055,2,8,1.38,0,0,1,13.4,15.21
2023-12-02,STR055,2,17,0.36,0,0,0,4.3,17.98
2023-12-03,STR055,10,22,0.37,0,0,0,53.3,16.05
2023-12-04,STR055,5,12,1.14,0,0,0,25.8,22.45
2023-12-05,STR055,7,18,1.46,0,0,0,47.6,15.5
2023-12-06,STR055,9,19,0.78,0,0,0,48.8,23.62
2023-12-07,STR055,15,35,0.62,0,0,0,88.5,12.66
2023-12-08,STR055,6,22,0.87,0,0,0,38.3,22.38
2023-12-09,STR055,8,24,0.23,0,0,0,49.7,14.17
2023-12-10,STR055,6,15,1.45,0,0,0,39.2,12.8
2023-12-11,STR055,6,12,1.47,0,0,1,36.2,18.22
2023-12-12,STR055,4,17,0.27,0,0,0,21.3,17.83
2023-12-13,STR055,6,23,1.33,0,0,0,39.5,10.08
2023-12-14,STR055,9,25,1.41,0,0,0,47.4,18.76
2023-12-15,STR055,6,15,1.26,0,0,0,34.0,17.71
2023-12-16,STR055,8,21,1.46,0,0,0,58.7,24.11
2023-12-17,STR055,5,12,1.46,0,0,0,32.3,20.24
2023-12-18,STR055,11,25,1.3,0,0,0,59.5,15.59
2023-12-19,STR055,11,31,1.19,0,0,0,66.8,11.52
2023-12-20,STR055,11,18,1.08,0,0,0,51.2,14.21
2023-12-21,STR055,6,17,1.11,0,0,0,24.9,13.76
2023-12-22,STR055,2,7,0.18,0,0,1,6.7,16.66
2023-12-23,STR055,2,12,1.24,0,0,1,12.7,21.82
2023-12-24,STR055,7,13,1.01,0,0,0,44.5,17.91
2023-12-25,STR055,13,25,0.44,0,0,0,78.2,17.31
2023-12-26,STR055,7,25,0.52,0,0,0,49.0,13.32
2023-12-27,STR055,8,20,1.31,0,0,0,46.4,19.53
2023-12-28,STR055,11,21,0.33,0,0,0,73.5,18.33
2023-12-29,STR055,6,23,1.36,0,0,0,38.4,13.03
2023-12-30,STR055,5,20,1.04,0,0,0,32.4,19.94
2023-12-31,STR055,7,17,0.39,0,0,0,41.1,15.47
2022-01-01,STR056,15,30,0.67,0,0,0,89.8,22.92
2022-01-02,STR056,18,23,1.19,0,0,1,100.0,14.59
2022-01-03,STR056,9,25,0.45,0,0,0,58.4,20.76
2022-01-04,STR056,10,29,0.62,0,0,0,61.3,21.3
2022-01-05,STR056,15,24,1.21,0,0,0,85.9,18.23
2022-01-06,STR056,15,28,0.83,0,0,0,90.5,16.57
2022-01-07,STR056,11,28,0.64,0,0,0,73.3,18.64
2022-01-08,STR056,12,28,0.42,0,0,0,68.8,20.92
2022-01-09,STR056,13,33,0.63,0,0,0,84.7,16.2
2022-01-10,STR056,12,29,1.13,0,0,0,68.8,15.48
2022-01-11,STR056,16,22,1.0,0,0,0,88.5,19.8
2022-01-12,STR056,5,23,0.72,0,0,0,24.2,18.72
2022-01-13,STR056,12,19,1.31,0,0,0,65.8,16.2
2022-01-14,STR056,12,17,0.87,0,0,0,67.6,18.65
2022-01-15,STR056,13,18,0.48,0,0,0,82.2,14.1
2022-01-16,STR056,16,27,1.01,0,0,0,93.5,17.46
2022-01-17,STR056,10,21,0.98,0,0,0,62.5,20.07
2022-01-18,STR056,10,22,1.28,0,0,0,57.6,18.15
2022-01-19,STR056,16,26,0.26,0,0,0,94.0,19.09
2022-01-20,STR056,9,14,1.19,0,0,0,53.0,18.42
2022-01-21,STR056,15,25,0.67,0,0,0,91.8,20.56
2022-01-22,STR056,12,18,1.25,0,0,0,66.8,17.71
2022-01-23,STR056,13,21,0.89,0,0,0,80.0,19.58
2022-01-24,STR056,7,19,1.18,0,0,0,47.3,17.39
2022-01-25,STR056,16,35,0.49,0,0,0,100.0,11.99
2022-01-26,STR056,4,18,0.75,0,0,0,23.8,20.68
2022-01-27,STR056,16,32,0.32,0,0,0,92.1,15.75
2022-01-28,STR056,11,18,0.11,0,0,0,73.9,17.85
2022-01-29,STR056,5,13,0.26,0,0,1,33.0,19.27
2022-01-30,STR056,12,27,1.03,0,0,0,80.8,21.49
2022-01-31,STR056,10,29,0.23,0,0,0,63.4,12.19
2022-02-01,STR056,7,14,1.15,0,0,0,38.5,23.34
2022-02-02,STR056,13,28,0.81,0,0,0,81.4,14.87
2022-02-03,STR056,11,28,0.2,0,0,0,66.9,18.64
2022-02-04,STR056,15,35,1.29,0,0,0,85.3,18.66
2022-02-05,STR056,13,33,0.28,0,0,0,84.6,16.15
2022-02-06,STR056,14,30,1.26,0,0,0,86.4,16.95
2022-02-07,STR056,10,22,1.41,0,0,0,58.5,9.95
2022-02-08,STR056,11,27,0.42,0,0,0,67.8,21.98
2022-02-09,STR056,8,17,0.6,0,0,0,41.3,18.96
2022-02-10,STR056,11,20,0.12,0,0,0,80.7,17.87
2022-02-11,STR056,6,19,0.37,0,0,0,33.4,16.84
2022-02-12,STR056,16,34,0.81,0,0,0,95.4,13.01
2022-02-13,STR056,11,21,0.18,0,0,0,71.0,17.1
2022-02-14,STR056,10,22,0.9,0,0,0,62.7,16.58
2022-02-15,STR056,18,32,1.14,0,0,0,100.0,16.87
2022-02-16,STR056,8,22,1.31,0,0,0,56.7,15.91
2022-02-17,STR056,11,22,0.87,0,0,0,66.6,16.57
2022-02-18,STR056,18,30,0.84,0,0,0,100.0,17.49
2022-02-19,STR056,10,19,1.2,0,0,0,63.5,15.95
2022-02-20,STR056,9,18,0.5,0,0,0,64.0,19.37
2022-02-21,STR056,14,28,1.35,0,0,0,89.7,18.37
2022-02-22,STR056,16,32,0.87,0,0,0,100.0,15.23
2022-02-23,STR056,9,19,0.42,0,0,0,48.7,21.55
2022-02-24,STR056,13,27,0.3,0,0,0,66.7,14.27
2022-02-25,STR056,10,27,0.11,0,0,0,54.0,16.82
2022-02-26,STR056,16,31,1.44,0,0,0,100.0,14.72
2022-02-27,STR056,13,28,1.01,0,0,0,65.0,13.63
2022-02-28,STR056,11,20,0.18,0,0,1,67.2,14.22
2022-03-01,STR056,11,29,1.03,0,0,0,59.5,24.26
2022-03-02,STR056,9,16,0.25,0,0,0,53.0,12.12
2022-03-03,STR056,14,21,1.42,0,0,0,90.0,21.33
2022-03-04,STR056,11,20,0.25,0,0,0,67.9,19.9
2022-03-05,STR056,18,25,0.49,0,0,0,100.0,18.98
2022-03-06,STR056,19,39,1.29,0,0,0,100.0,19.11
2022-03-07,STR056,10,26,0.95,0,0,0,68.2,20.07
2022-03-08,STR056,14,31,1.09,0,0,0,78.7,14.24
2022-03-09,STR056,9,21,0.58,0,0,1,55.4,22.61
2022-03-10,STR056,12,27,0.61,0,0,0,76.7,13.05
2022-03-11,STR056,13,18,0.84,0,0,0,79.7,14.43
2022-03-12,STR056,14,30,1.18,0,0,0,85.8,16.3
2022-03-13,STR056,15,23,1.39,0,0,0,83.4,14.56
2022-03-14,STR056,12,30,0.3,0,0,0,71.5,18.15
2022-03-15,STR056,10,19,0.24,0,0,0,53.1,17.7
2022-03-16,STR056,17,32,0.8,0,0,0,99.5,12.45
2022-03-17,STR056,6,23,0.16,0,0,0,41.4,19.56
2022-03-18,STR056,11,25,0.23,0,0,1,65.7,16.43
2022-03-19,STR056,11,26,0.57,0,0,0,60.7,19.49
2022-03-20,STR056,16,29,0.26,0,0,0,99.1,13.46
2022-03-21,STR056,16,22,0.29,0,0,0,96.9,16.42
2022-03-22,STR056,10,22,0.73,0,0,1,49.8,13.7
2022-03-23,STR056,15,24,0.63,0,0,0,90.1,15.58
2022-03-24,STR056,11,31,0.59,0,0,0,74.8,17.43
2022-03-25,STR056,12,26,0.39,0,0,0,73.1,16.79
2022-03-26,STR056,8,26,0.5,0,0,1,58.1,16.41
2022-03-27,STR056,10,25,1.0,0,0,0,50.7,17.53
2022-03-28,STR056,8,18,0.39,0,0,0,34.7,16.09
2022-03-29,STR056,9,18,1.07,0,0,0,50.5,19.23
2022-03-30,STR056,11,25,1.01,0,0,0,63.5,15.96
2022-03-31,STR056,12,20,0.21,0,0,1,82.1,17.89
2022-04-01,STR056,9,18,1.14,0,0,0,56.5,15.16
2022-04-02,STR056,11,30,0.44,0,0,1,61.1,19.08
2022-04-03,STR056,9,23,0.92,0,0,0,52.5,16.75
2022-04-04,STR056,10,25,0.29,0,0,0,61.7,19.5
2022-04-05,STR056,12,26,0.64,0,0,0,67.3,21.65
2022-04-06,STR056,10,30,0.85,0,0,0,57.2,20.65
2022-04-07,STR056,12,22,1.14,0,0,1,72.9,18.51
2022-04-08,STR056,7,19,0.81,0,0,0,39.9,14.73
2022-04-09,STR056,5,22,1.43,0,0,0,31.4,17.24
2022-04-10,STR056,16,32,0.76,0,0,0,100.0,15.92
2022-04-11,STR056,12,19,0.75,0,0,0,81.3,18.14
2022-04-12,STR056,12,20,1.2,0,0,0,68.5,17.3
2022-04-13,STR056,10,28,0.41,0,0,1,62.1,18.14
2022-04-14,STR056,12,26,1.17,0,0,0,68.2,15.69
2022-04-15,STR056,12,27,0.94,0,0,0,73.5,9.6
2022-04-16,STR056,4,16,1.09,0,0,0,31.4,16.0
2022-04-17,STR056,9,22,1.1,0,0,0,55.8,18.46
2022-04-18,STR056,16,26,1.21,0,0,0,97.1,21.68
2022-04-19,STR056,13,23,0.38,0,0,0,73.4,14.69
2022-04-20,STR056,7,22,1.05,0,0,0,35.5,18.62
2022-04-21,STR056,12,32,0.36,0,0,0,62.1,18.46
2022-04-22,STR056,6,14,1.29,0,0,0,42.3,18.55
2022-04-23,STR056,12,27,1.41,0,0,0,70.9,14.05
2022-04-24,STR056,8,27,1.15,0,0,0,40.3,14.92
2022-04-25,STR056,23,31,1.15,0,0,0,100.0,16.96
2022-04-26,STR056,8,15,0.98,0,0,0,42.5,26.84
2022-04-27,STR056,11,19,1.15,0,0,1,63.4,17.87
2022-04-28,STR056,14,21,1.41,0,0,0,82.0,13.94
2022-04-29,STR056,8,18,0.24,0,0,0,49.0,15.56
2022-04-30,STR056,9,22,0.38,0,0,0,53.2,13.31
2022-05-01,STR056,16,21,0.65,0,0,0,96.9,15.81
2022-05-02,STR056,15,20,1.5,0,0,0,95.2,15.44
2022-05-03,STR056,14,20,1.12,0,0,0,76.3,18.32
2022-05-04,STR056,19,34,0.8,0,0,0,100.0,21.88
2022-05-05,STR056,13,20,0.81,0,0,0,75.3,20.79
2022-05-06,STR056,11,18,1.47,0,0,0,75.1,16.11
2022-05-07,STR056,9,14,1.26,0,0,0,52.5,19.58
2022-05-08,STR056,11,17,1.14,0,0,0,65.0,23.11
2022-05-09,STR056,17,35,1.13,0,0,0,100.0,16.7
2022-05-10,STR056,11,21,1.03,0,0,0,63.5,12.35
2022-05-11,STR056,12,27,1.16,0,0,0,76.5,20.37
2022-05-12,STR056,13,28,0.37,0,0,0,77.9,17.77
2022-05-13,STR056,11,26,0.47,0,0,0,69.9,14.38
2022-05-14,STR056,6,24,1.03,0,0,0,36.6,15.69
2022-05-15,STR056,8,16,0.32,0,0,0,45.4,15.03
2022-05-16,STR056,10,20,0.41,0,0,0,65.3,12.91
2022-05-17,STR056,8,20,0.41,0,0,0,51.5,17.87
2022-05-18,STR056,11,27,0.71,0,0,0,68.3,14.05
2022-05-19,STR056,19,39,0.26,0,0,1,100.0,15.46
2022-05-20,STR056,16,21,1.38,0,0,1,85.6,18.83
2022-05-21,STR056,15,20,0.74,0,0,0,93.7,12.51
2022-05-22,STR056,13,31,1.29,0,0,0,78.3,19.31
2022-05-23,STR056,12,19,0.27,0,0,1,71.2,16.8
2022-05-24,STR056,19,37,0.93,0,0,0,100.0,16.2
2022-05-25,STR056,14,31,1.35,0,0,0,90.7,17.14
2022-05-26,STR056,12,28,0.94,0,0,0,70.9,22.23
2022-05-27,STR056,14,30,1.45,0,0,0,85.4,15.32
2022-05-28,STR056,14,30,1.5,0,0,0,87.8,19.81
2022-05-29,STR056,19,39,0.39,0,0,0,100.0,18.02
2022-05-30,STR056,9,18,0.39,0,0,1,55.0,14.68
2022-05-31,STR056,12,20,1.19,0,0,0,76.4,12.59
2022-06-01,STR056,7,25,0.29,0,0,0,37.5,13.98
2022-06-02,STR056,9,23,0.92,0,0,0,54.1,16.52
2022-06-03,STR056,13,33,0.76,0,0,0,71.2,15.55
2022-06-04,STR056,10,20,1.05,0,0,1,56.2,19.1
2022-06-05,STR056,14,24,0.52,0,0,0,80.0,14.93
2022-06-06,STR056,12,29,0.59,0,0,0,75.2,17.47
2022-06-07,STR056,13,18,0.41,1,0,0,74.9,13.93
2022-06-08,STR056,11,31,1.17,0,0,0,68.5,15.99
2022-06-09,STR056,17,25,1.14,0,0,0,100.0,19.19
2022-06-10,STR056,17,24,1.46,0,0,0,98.2,21.85
2022-06-11,STR056,12,31,0.75,0,0,1,74.7,18.81
2022-06-12,STR056,14,20,1.19,0,0,0,76.1,16.88
2022-06-13,STR056,15,29,1.38,0,0,0,84.7,10.34
2022-06-14,STR056,13,26,0.57,0,0,1,76.2,17.62
2022-06-15,STR056,14,22,0.48,0,0,0,82.3,17.58
2022-06-16,STR056,12,18,1.43,0,0,0,71.7,12.07
2022-06-17,STR056,9,24,1.3,0,0,0,54.7,21.44
2022-06-18,STR056,13,32,0.49,0,0,0,76.8,20.03
2022-06-19,STR056,17,27,0.6,0,0,0,99.8,14.1
2022-06-20,STR056,15,34,0.33,0,0,0,97.8,15.58
2022-06-21,STR056,15,23,0.46,0,0,0,95.1,16.17
2022-06-22,STR056,17,37,0.96,0,0,0,100.0,18.78
2022-06-23,STR056,9,27,1.12,0,0,0,54.6,13.4
2022-06-24,STR056,9,14,0.4,0,0,0,58.0,19.11
2022-06-25,STR056,10,20,0.89,0,0,0,56.6,15.44
2022-06-26,STR056,17,30,0.24,0,0,0,100.0,20.06
2022-06-27,STR056,13,19,1.36,0,0,0,82.0,15.95
2022-06-28,STR056,16,29,1.18,0,0,0,93.0,18.49
2022-06-29,STR056,13,33,1.27,0,0,1,75.3,16.08
2022-06-30,STR056,10,15,0.73,0,0,0,63.9,17.88
2022-07-01,STR056,18,25,0.27,0,0,1,98.4,10.39
2022-07-02,STR056,12,20,1.01,0,0,0,77.4,11.03
2022-07-03,STR056,14,29,1.44,0,0,0,77.7,22.09
2022-07-04,STR056,13,21,1.49,0,0,0,85.2,11.96
2022-07-05,STR056,13,20,0.62,0,0,0,81.4,14.28
2022-07-06,STR056,10,21,0.39,0,0,0,64.1,12.42
2022-07-07,STR056,5,11,1.3,0,0,0,27.7,17.21
2022-07-08,STR056,13,27,0.15,0,0,0,75.7,18.74
2022-07-09,STR056,12,27,0.63,0,0,0,79.3,20.94
2022-07-10,STR056,8,23,1.25,0,0,0,47.4,19.99
2022-07-11,STR056,11,28,0.19,0,0,0,63.3,17.75
2022-07-12,STR056,10,17,1.12,0,0,0,50.5,6.88
2022-07-13,STR056,14,27,1.12,0,0,0,94.7,13.31
2022-07-14,STR056,10,28,0.46,0,0,0,61.0,20.8
2022-07-15,STR056,10,22,1.45,0,0,0,62.2,16.86
2022-07-16,STR056,14,24,0.79,0,0,0,79.6,15.06
2022-07-17,STR056,18,27,0.47,0,0,0,100.0,19.56
2022-07-18,STR056,7,15,0.14,0,0,0,39.8,10.62
2022-07-19,STR056,18,35,1.23,0,0,0,100.0,18.32
2022-07-20,STR056,15,20,1.44,0,0,0,79.1,17.45
2022-07-21,STR056,7,21,0.42,0,0,0,39.8,17.81
2022-07-22,STR056,14,27,0.81,0,0,0,85.3,19.62
2022-07-23,STR056,10,16,0.78,0,0,0,57.1,24.85
2022-07-24,STR056,14,23,0.57,0,0,1,78.3,19.84
2022-07-25,STR056,13,32,1.18,0,0,0,72.9,17.9
2022-07-26,STR056,12,26,0.3,0,0,0,77.9,13.7
2022-07-27,STR056,13,23,0.25,0,0,0,69.1,17.44
2022-07-28,STR056,10,17,1.43,0,0,0,51.7,18.26
2022-07-29,STR056,6,24,0.33,0,0,0,35.8,22.53
2022-07-30,STR056,13,25,0.3,0,0,0,76.6,11.66
2022-07-31,STR056,4,10,1.42,0,0,0,17.1,16.61
2022-08-01,STR056,19,36,0.84,0,0,0,100.0,18.27
2022-08-02,STR056,12,29,1.19,0,0,0,70.9,16.11
2022-08-03,STR056,14,21,1.47,0,0,0,82.9,14.76
2022-08-04,STR056,10,29,1.27,0,0,0,60.1,13.29
2022-08-05,STR056,17,24,0.22,0,0,0,100.0,16.96
2022-08-06,STR056,17,35,0.52,0,0,1,97.3,15.01
2022-08-07,STR056,6,21,0.5,0,0,0,43.5,15.58
2022-08-08,STR056,9,18,0.99,0,0,0,59.8,16.41
2022-08-09,STR056,10,15,0.41,0,0,0,55.2,13.78
2022-08-10,STR056,17,37,1.14,0,0,0,100.0,13.66
2022-08-11,STR056,17,34,0.19,0,0,0,100.0,13.34
2022-08-12,STR056,13,31,0.38,0,0,0,85.0,21.04
2022-08-13,STR056,12,31,0.98,0,0,0,65.1,15.72
2022-08-14,STR056,8,15,0.43,0,0,0,48.3,18.06
2022-08-15,STR056,15,35,1.39,0,0,0,88.2,14.65
2022-08-16,STR056,10,19,1.34,0,0,0,55.2,16.82
2022-08-17,STR056,15,26,0.47,0,0,0,93.8,16.42
2022-08-18,STR056,5,17,0.56,0,0,0,37.3,16.13
2022-08-19,STR056,17,29,0.93,0,0,0,100.0,13.61
2022-08-20,STR056,14,34,0.24,0,0,0,85.0,18.87
2022-08-21,STR056,8,17,1.23,0,0,0,42.8,16.22
2022-08-22,STR056,9,20,1.28,0,0,0,57.6,17.09
2022-08-23,STR056,15,27,0.46,0,0,0,93.9,16.03
2022-08-24,STR056,11,18,0.92,0,0,0,71.6,13.25
2022-08-25,STR056,14,32,0.91,0,0,0,76.6,14.6
2022-08-26,STR056,11,31,0.5,0,0,0,65.7,18.79
2022-08-27,STR056,20,40,0.19,0,0,0,100.0,20.48
2022-08-28,STR056,9,20,0.56,0,0,0,55.6,15.24
2022-08-29,STR056,13,33,0.69,0,0,0,85.5,16.36
2022-08-30,STR056,10,22,1.22,0,0,0,61.9,21.24
2022-08-31,STR056,15,22,0.26,0,0,0,86.6,17.72
2022-09-01,STR056,16,30,0.25,0,0,1,95.1,13.73
2022-09-02,STR056,11,28,0.6,0,0,0,61.7,15.85
2022-09-03,STR056,16,23,0.8,0,0,0,100.0,20.88
2022-09-04,STR056,9,14,0.37,0,0,0,48.8,14.64
2022-09-05,STR056,13,25,0.2,0,0,0,84.1,11.81
2022-09-06,STR056,14,24,1.1,0,0,0,78.7,20.91
2022-09-07,STR056,11,16,1.31,0,0,0,64.6,11.68
2022-09-08,STR056,5,16,0.48,0,0,0,24.2,15.22
2022-09-09,STR056,14,30,0.58,0,0,0,77.9,21.2
2022-09-10,STR056,14,31,1.1,0,0,0,91.2,19.68
2022-09-11,STR056,18,28,1.36,0,0,1,100.0,24.97
2022-09-12,STR056,13,22,1.17,0,0,0,78.4,18.3
2022-09-13,STR056,8,13,0.57,0,0,0,49.3,18.19
2022-09-14,STR056,13,23,1.45,0,0,0,82.4,12.76
2022-09-15,STR056,19,34,1.31,0,0,0,100.0,18.14
2022-09-16,STR056,13,27,0.96,0,0,0,76.3,20.11
2022-09-17,STR056,15,28,0.74,0,0,0,93.5,15.23
2022-09-18,STR056,10,25,0.69,0,0,0,62.8,17.43
2022-09-19,STR056,13,27,0.6,0,0,0,82.6,19.13
2022-09-20,STR056,8,26,0.22,0,0,0,45.1,22.07
2022-09-21,STR056,10,21,0.5,0,0,0,56.4,21.09
2022-09-22,STR056,16,25,0.51,0,0,0,100.0,14.78
2022-09-23,STR056,8,13,1.23,0,0,0,53.7,14.9
2022-09-24,STR056,10,18,1.3,0,0,0,54.7,18.95
2022-09-25,STR056,14,21,1.37,0,0,0,83.5,16.76
2022-09-26,STR056,13,33,0.66,0,0,0,81.2,19.18
2022-09-27,STR056,11,27,0.26,0,0,0,69.5,18.54
2022-09-28,STR056,14,19,0.23,0,0,1,82.1,15.3
2022-09-29,STR056,16,32,1.44,0,0,0,90.0,16.48
2022-09-30,STR056,10,27,0.77,0,0,0,60.4,17.78
2022-10-01,STR056,15,25,0.41,0,0,0,88.3,15.75
2022-10-02,STR056,22,42,1.36,0,0,0,100.0,21.6
2022-10-03,STR056,4,23,1.33,0,0,0,23.2,14.84
2022-10-04,STR056,12,22,1.01,0,0,0,76.7,23.04
2022-10-05,STR056,13,22,0.98,0,0,0,78.6,14.1
2022-10-06,STR056,10,26,0.2,0,0,0,59.3,21.56
2022-10-07,STR056,13,23,1.0,0,0,0,75.6,13.21
2022-10-08,STR056,13,25,0.55,0,0,0,77.0,16.57
2022-10-09,STR056,16,25,0.7,0,0,0,99.7,18.48
2022-10-10,STR056,16,26,1.03,0,0,0,100.0,18.73
2022-10-11,STR056,16,22,1.17,0,0,0,91.9,16.71
2022-10-12,STR056,15,31,0.51,0,0,0,88.9,15.02
2022-10-13,STR056,11,31,0.15,0,0,0,58.5,18.42
2022-10-14,STR056,13,31,1.44,0,0,0,84.3,9.94
2022-10-15,STR056,21,35,1.12,0,0,0,100.0,18.47
2022-10-16,STR056,13,19,0.8,0,0,0,79.5,18.05
2022-10-17,STR056,16,30,0.2,0,0,0,92.9,20.01
2022-10-18,STR056,12,31,1.14,0,0,0,78.4,23.16
2022-10-19,STR056,12,21,1.18,0,0,0,75.5,23.09
2022-10-20,STR056,10,21,1.22,0,0,0,60.1,18.76
2022-10-21,STR056,17,36,0.77,0,0,0,100.0,19.11
2022-10-22,STR056,7,19,1.2,0,0,0,43.9,12.44
2022-10-23,STR056,15,25,1.5,0,0,0,98.0,13.31
2022-10-24,STR056,13,18,0.51,0,0,0,81.1,15.31
