date,city,temperature_f,precipitation_in,storm_event,snow_event,heat_wave,wind_speed_mph,humidity_pct,feels_like_f
2022-07-19,Philadelphia,84.0,0.02,0,0,0,8.6,37.9,90.5
2022-07-20,Philadelphia,69.4,0.28,0,0,0,13.2,34.9,67.5
2022-07-21,Philadelphia,74.7,0.09,0,0,0,2.5,74.8,76.9
2022-07-22,Philadelphia,59.0,0.19,0,0,0,15.0,49.0,57.1
2022-07-23,Philadelphia,72.5,0.09,0,0,0,22.7,37.9,78.9
2022-07-24,Philadelphia,70.3,0.1,0,0,0,4.4,44.0,68.1
2022-07-25,Philadelphia,75.0,0.05,0,0,0,16.1,56.2,79.9
2022-07-26,Philadelphia,70.0,0.25,0,0,0,15.2,74.3,62.7
2022-07-27,Philadelphia,74.5,0.14,0,0,0,11.2,32.5,72.4
2022-07-28,Philadelphia,76.6,0.03,0,0,0,16.1,62.0,73.2
2022-07-29,Philadelphia,71.1,0.22,0,0,0,2.6,68.6,70.2
2022-07-30,Philadelphia,73.5,0.08,0,0,0,7.3,38.5,72.0
2022-07-31,Philadelphia,69.5,0.23,0,0,0,15.8,83.7,64.9
2022-08-01,Philadelphia,68.8,0.04,0,0,0,12.3,46.7,73.5
2022-08-02,Philadelphia,63.8,0.23,0,0,0,13.1,59.6,64.8
2022-08-03,Philadelphia,65.0,0.03,0,0,0,2.6,63.6,62.4
2022-08-04,Philadelphia,74.5,0.56,0,0,0,0.8,52.3,76.8
2022-08-05,Philadelphia,71.8,0.23,0,0,0,8.7,80.7,72.6
2022-08-06,Philadelphia,71.9,0.09,0,0,0,20.5,67.0,71.9
2022-08-07,Philadelphia,72.6,0.07,0,0,0,11.0,58.7,72.3
2022-08-08,Philadelphia,65.9,0.29,0,0,0,7.8,72.1,62.5
2022-08-09,Philadelphia,70.9,0.04,0,0,0,10.8,71.2,71.2
2022-08-10,Philadelphia,73.0,0.04,0,0,0,12.5,51.7,67.3
2022-08-11,Philadelphia,79.9,0.02,0,0,0,23.1,69.5,77.3
2022-08-12,Philadelphia,83.1,0.02,0,0,0,6.7,53.2,86.8
2022-08-13,Philadelphia,68.4,0.16,0,0,0,2.0,70.1,66.5
2022-08-14,Philadelphia,62.0,0.48,0,0,0,10.9,83.2,62.0
2022-08-15,Philadelphia,72.9,0.01,0,0,0,11.3,56.2,75.7
2022-08-16,Philadelphia,62.2,0.0,0,0,0,4.0,82.8,65.1
2022-08-17,Philadelphia,65.9,0.09,0,0,0,12.2,50.5,69.2
2022-08-18,Philadelphia,68.7,0.13,0,0,0,8.9,63.4,74.5
2022-08-19,Philadelphia,70.3,0.19,0,0,0,17.3,61.6,69.3
2022-08-20,Philadelphia,73.8,0.06,0,0,0,1.7,56.9,75.6
2022-08-21,Philadelphia,70.3,0.24,0,0,0,17.2,72.1,72.8
2022-08-22,Philadelphia,71.3,0.17,0,0,0,6.8,60.4,75.2
2022-08-23,Philadelphia,71.9,0.02,0,0,0,5.4,66.7,71.9
2022-08-24,Philadelphia,71.7,0.17,0,0,0,8.4,75.8,71.7
2022-08-25,Philadelphia,70.6,0.11,0,0,0,5.4,42.2,72.7
2022-08-26,Philadelphia,71.1,0.08,0,0,0,9.5,65.6,65.7
2022-08-27,Philadelphia,64.4,0.06,0,0,0,14.1,41.4,61.9
2022-08-28,Philadelphia,75.0,0.05,0,0,0,9.6,49.8,69.0
2022-08-29,Philadelphia,74.3,0.17,0,0,0,17.0,71.0,72.4
2022-08-30,Philadelphia,64.4,0.28,0,0,0,11.5,84.1,61.6
2022-08-31,Philadelphia,66.2,0.0,0,0,0,11.7,72.6,63.7
2022-09-01,Philadelphia,57.8,0.25,0,0,0,12.8,84.0,48.8
2022-09-02,Philadelphia,63.7,0.16,0,0,0,10.1,74.6,67.5
2022-09-03,Philadelphia,54.8,0.0,0,0,0,5.5,43.0,55.4
2022-09-04,Philadelphia,59.3,0.0,0,0,0,10.2,80.5,61.0
2022-09-05,Philadelphia,75.1,0.46,0,0,0,16.9,38.9,71.5
2022-09-06,Philadelphia,62.6,0.12,0,0,0,10.3,69.6,58.6
2022-09-07,Philadelphia,57.3,0.01,0,0,0,12.7,76.5,53.9
2022-09-08,Philadelphia,62.3,0.05,0,0,0,2.6,79.8,60.0
2022-09-09,Philadelphia,60.2,0.13,0,0,0,8.5,68.1,62.7
2022-09-10,Philadelphia,64.6,0.02,0,0,0,12.9,40.6,68.4
2022-09-11,Philadelphia,63.5,0.15,0,0,0,12.9,33.4,64.5
2022-09-12,Philadelphia,69.8,0.0,0,0,0,1.9,47.4,71.8
2022-09-13,Philadelphia,68.3,0.28,0,0,0,2.1,40.8,71.0
2022-09-14,Philadelphia,59.2,0.39,0,0,0,0.5,33.0,63.0
2022-09-15,Philadelphia,67.4,0.06,0,0,0,7.4,40.8,63.6
2022-09-16,Philadelphia,71.4,0.02,0,0,0,8.0,43.0,71.2
2022-09-17,Philadelphia,76.6,0.05,0,0,0,11.2,38.4,74.6
2022-09-18,Philadelphia,58.8,0.06,0,0,0,9.3,42.3,54.8
2022-09-19,Philadelphia,63.9,0.05,0,0,0,11.4,43.0,64.2
2022-09-20,Philadelphia,65.2,0.04,0,0,0,4.9,61.9,69.0
2022-09-21,Philadelphia,62.7,0.13,0,0,0,10.0,51.7,64.9
2022-09-22,Philadelphia,68.0,0.01,0,0,0,0.7,70.4,68.0
2022-09-23,Philadelphia,66.2,0.15,0,0,0,9.2,39.2,61.2
2022-09-24,Philadelphia,72.1,0.13,0,0,0,11.3,37.4,69.9
2022-09-25,Philadelphia,68.4,0.04,0,0,0,5.7,63.7,64.6
2022-09-26,Philadelphia,66.5,0.02,0,0,0,6.8,44.9,63.7
2022-09-27,Philadelphia,60.2,0.08,0,0,0,8.8,34.8,65.6
2022-09-28,Philadelphia,67.9,0.02,0,0,0,6.3,79.9,70.6
2022-09-29,Philadelphia,64.6,0.01,0,0,0,1.5,63.4,62.1
2022-09-30,Philadelphia,66.3,0.14,0,0,0,14.2,66.2,67.3
2022-10-01,Philadelphia,52.6,0.0,0,0,0,11.7,33.7,51.7
2022-10-02,Philadelphia,64.5,0.05,0,0,0,10.4,80.1,65.4
2022-10-03,Philadelphia,60.7,0.0,0,0,0,8.8,71.0,59.0
2022-10-04,Philadelphia,48.6,0.01,0,0,0,8.1,50.4,45.6
2022-10-05,Philadelphia,44.5,0.08,0,0,0,17.7,40.1,42.7
2022-10-06,Philadelphia,58.5,0.12,0,0,0,14.3,82.2,56.6
2022-10-07,Philadelphia,49.8,0.15,0,0,0,3.9,35.6,49.8
2022-10-08,Philadelphia,56.0,0.1,0,0,0,13.5,75.6,59.7
2022-10-09,Philadelphia,54.8,0.02,0,0,0,4.5,32.6,53.9
2022-10-10,Philadelphia,59.4,0.05,0,0,0,7.5,74.7,57.7
2022-10-11,Philadelphia,60.4,0.16,0,0,0,4.0,36.3,66.5
2022-10-12,Philadelphia,56.1,0.01,0,0,0,9.5,65.3,57.9
2022-10-13,Philadelphia,49.7,0.36,0,0,0,12.0,59.1,55.8
2022-10-14,Philadelphia,57.7,0.01,0,0,0,13.3,32.7,57.1
2022-10-15,Philadelphia,64.9,0.31,0,0,0,0.1,71.1,62.1
2022-10-16,Philadelphia,55.8,0.26,0,0,0,6.9,32.1,58.7
2022-10-17,Philadelphia,61.3,0.29,0,0,0,12.1,42.6,64.5
2022-10-18,Philadelphia,48.7,0.04,0,0,0,9.9,60.0,44.1
2022-10-19,Philadelphia,56.1,0.2,0,0,0,14.4,42.2,56.7
2022-10-20,Philadelphia,48.6,0.1,0,0,0,7.5,31.5,47.9
2022-10-21,Philadelphia,58.4,0.22,0,0,0,8.6,56.7,59.8
2022-10-22,Philadelphia,46.8,0.11,0,0,0,3.1,44.7,47.6
2022-10-23,Philadelphia,55.1,0.07,0,0,0,6.6,81.3,53.8
2022-10-24,Philadelphia,45.6,0.08,0,0,0,11.6,34.2,44.4
2022-10-25,Philadelphia,52.3,0.09,0,0,0,18.9,77.6,49.5
2022-10-26,Philadelphia,52.9,0.04,0,0,0,14.9,35.4,54.3
2022-10-27,Philadelphia,53.8,0.21,0,0,0,7.5,67.9,49.6
2022-10-28,Philadelphia,64.9,0.18,0,0,0,6.9,34.2,59.0
2022-10-29,Philadelphia,62.9,0.0,0,0,0,13.1,33.9,65.5
2022-10-30,Philadelphia,64.8,0.01,0,0,0,0.5,67.4,67.3
2022-10-31,Philadelphia,64.1,0.13,0,0,0,0.5,74.7,66.0
2022-11-01,Philadelphia,38.1,0.07,0,0,0,18.1,54.4,35.6
2022-11-02,Philadelphia,50.4,0.14,0,0,0,6.0,33.9,45.5
2022-11-03,Philadelphia,45.4,0.09,0,0,0,17.6,69.8,48.3
2022-11-04,Philadelphia,49.5,0.11,0,0,0,11.7,32.4,49.6
2022-11-05,Philadelphia,48.5,0.06,0,0,0,8.2,71.5,47.2
2022-11-06,Philadelphia,46.2,0.12,0,0,0,8.1,35.5,47.8
2022-11-07,Philadelphia,41.9,0.01,0,0,0,6.8,66.6,38.0
2022-11-08,Philadelphia,34.7,0.2,0,0,0,2.5,75.7,36.9
2022-11-09,Philadelphia,41.0,0.13,0,0,0,16.0,47.9,40.8
2022-11-10,Philadelphia,43.8,0.05,0,0,0,14.3,39.6,46.8
2022-11-11,Philadelphia,52.7,0.08,0,0,0,2.7,35.5,50.9
2022-11-12,Philadelphia,48.7,0.19,0,0,0,5.6,75.0,48.3
2022-11-13,Philadelphia,43.7,0.07,0,0,0,20.0,70.8,42.7
2022-11-14,Philadelphia,52.0,0.19,0,0,0,13.8,32.3,50.8
2022-11-15,Philadelphia,44.8,0.08,0,0,0,14.3,58.4,44.1
2022-11-16,Philadelphia,51.8,0.24,0,0,0,4.3,61.2,51.0
2022-11-17,Philadelphia,38.3,0.09,0,0,0,5.6,53.1,36.9
2022-11-18,Philadelphia,53.0,0.04,0,0,0,16.2,59.4,55.2
2022-11-19,Philadelphia,37.7,0.02,0,0,0,12.0,36.9,33.0
2022-11-20,Philadelphia,39.1,0.02,0,0,0,5.3,63.3,40.7
2022-11-21,Philadelphia,54.5,0.02,0,0,0,4.6,77.0,58.0
2022-11-22,Philadelphia,44.1,0.25,0,0,0,12.5,44.1,48.5
2022-11-23,Philadelphia,49.5,0.0,0,0,0,10.9,67.7,46.9
2022-11-24,Philadelphia,36.5,0.22,0,0,0,4.0,40.2,29.9
2022-11-25,Philadelphia,43.4,0.1,0,0,0,10.0,69.0,39.8
2022-11-26,Philadelphia,49.7,0.07,0,0,0,1.2,54.4,46.6
2022-11-27,Philadelphia,46.6,0.02,0,0,0,1.4,66.1,47.1
2022-11-28,Philadelphia,49.3,0.11,0,0,0,7.4,73.3,54.1
2022-11-29,Philadelphia,44.4,0.25,0,0,0,4.1,82.5,45.6
2022-11-30,Philadelphia,41.2,0.04,0,0,0,16.0,54.0,45.5
2022-12-01,Philadelphia,36.9,0.05,0,0,0,1.4,76.3,39.7
2022-12-02,Philadelphia,42.5,0.04,0,0,0,9.8,48.1,37.0
2022-12-03,Philadelphia,47.6,0.34,0,0,0,14.8,44.7,52.3
2022-12-04,Philadelphia,44.1,0.09,0,0,0,10.8,35.1,41.9
2022-12-05,Philadelphia,42.5,0.28,0,0,0,11.8,68.5,41.1
2022-12-06,Philadelphia,46.3,0.36,0,0,0,7.3,56.1,45.8
2022-12-07,Philadelphia,41.7,0.16,0,0,0,12.0,65.3,41.7
2022-12-08,Philadelphia,44.2,0.2,0,0,0,0.4,70.6,39.0
2022-12-09,Philadelphia,40.3,0.03,0,0,0,15.1,40.7,39.0
2022-12-10,Philadelphia,36.0,0.09,0,0,0,11.0,38.0,33.5
2022-12-11,Philadelphia,41.1,0.04,0,0,0,17.1,57.1,39.9
2022-12-12,Philadelphia,45.7,0.06,0,0,0,2.5,53.4,48.5
2022-12-13,Philadelphia,45.5,0.12,0,0,0,8.4,35.9,46.0
2022-12-14,Philadelphia,37.1,0.02,0,0,0,14.1,79.1,38.2
2022-12-15,Philadelphia,35.3,0.24,0,0,0,8.1,39.4,41.1
2022-12-16,Philadelphia,42.3,0.12,0,0,0,10.4,73.6,43.5
2022-12-17,Philadelphia,41.2,0.03,0,0,0,11.2,43.0,37.6
2022-12-18,Philadelphia,36.6,0.1,0,0,0,15.3,40.7,34.8
2022-12-19,Philadelphia,41.0,0.18,0,0,0,22.3,58.3,40.5
2022-12-20,Philadelphia,40.3,0.0,0,0,0,9.2,79.9,39.1
2022-12-21,Philadelphia,42.2,0.02,0,0,0,4.7,47.0,39.1
2022-12-22,Philadelphia,42.4,0.1,0,0,0,8.0,62.8,44.1
2022-12-23,Philadelphia,42.1,0.06,0,0,0,17.4,57.3,38.5
2022-12-24,Philadelphia,38.4,0.05,0,0,0,1.8,59.1,37.6
2022-12-25,Philadelphia,45.3,0.04,0,0,0,5.4,39.1,43.2
2022-12-26,Philadelphia,38.1,0.04,0,0,0,7.1,53.3,35.5
2022-12-27,Philadelphia,40.2,0.21,0,0,0,14.5,31.1,42.5
2022-12-28,Philadelphia,41.7,0.01,0,0,0,14.7,57.7,37.8
2022-12-29,Philadelphia,34.9,0.07,0,0,0,4.4,62.6,35.6
2022-12-30,Philadelphia,39.4,0.16,0,0,0,10.7,44.8,43.4
2022-12-31,Philadelphia,37.0,0.11,0,0,0,11.2,34.8,36.2
2023-01-01,Philadelphia,36.3,0.41,0,0,0,12.0,82.3,35.7
2023-01-02,Philadelphia,29.9,0.02,0,0,0,0.7,83.9,31.7
2023-01-03,Philadelphia,36.4,0.02,0,0,0,6.3,84.8,32.0
2023-01-04,Philadelphia,39.7,0.01,0,0,0,5.0,35.5,42.9
2023-01-05,Philadelphia,41.6,0.48,0,0,0,6.6,47.5,38.6
2023-01-06,Philadelphia,34.8,0.46,0,0,0,14.6,39.7,33.7
2023-01-07,Philadelphia,42.9,0.04,0,0,0,7.6,71.7,40.8
2023-01-08,Philadelphia,32.4,0.05,0,0,0,8.6,69.0,31.0
2023-01-09,Philadelphia,36.7,0.04,0,0,0,5.1,70.1,42.6
2023-01-10,Philadelphia,35.5,0.04,0,0,0,8.9,47.3,35.1
2023-01-11,Philadelphia,37.1,0.13,0,0,0,16.5,80.1,34.0
2023-01-12,Philadelphia,32.9,0.01,0,0,0,7.2,31.6,34.9
2023-01-13,Philadelphia,32.1,0.17,0,1,0,14.1,33.2,27.2
2023-01-14,Philadelphia,34.4,0.02,0,0,0,14.6,67.9,31.9
2023-01-15,Philadelphia,33.6,0.47,0,0,0,5.1,74.9,37.0
2023-01-16,Philadelphia,41.0,0.14,0,0,0,17.0,76.0,47.6
2023-01-17,Philadelphia,44.3,0.28,0,0,0,14.5,61.7,48.0
2023-01-18,Philadelphia,29.7,0.1,0,0,0,8.5,37.2,29.2
2023-01-19,Philadelphia,47.8,0.03,0,0,0,11.3,66.1,45.6
2023-01-20,Philadelphia,47.1,0.03,0,0,0,11.4,84.5,41.8
2023-01-21,Philadelphia,38.6,0.27,0,0,0,7.6,57.4,37.7
2023-01-22,Philadelphia,40.7,0.0,0,0,0,10.3,38.8,45.1
2023-01-23,Philadelphia,37.8,0.04,0,0,0,0.4,31.4,31.8
2023-01-24,Philadelphia,34.2,0.04,0,0,0,22.7,46.9,32.3
2023-01-25,Philadelphia,37.0,0.11,0,0,0,14.1,36.2,37.1
2023-01-26,Philadelphia,38.7,0.0,0,0,0,12.7,40.1,36.9
2023-01-27,Philadelphia,43.1,0.0,0,0,0,13.4,52.4,39.5
2023-01-28,Philadelphia,39.0,0.05,0,0,0,17.1,36.5,34.4
2023-01-29,Philadelphia,39.4,0.26,0,0,0,13.2,34.4,40.7
2023-01-30,Philadelphia,33.1,0.5,0,0,0,12.8,63.0,29.5
2023-01-31,Philadelphia,29.7,0.07,0,0,0,16.2,70.3,27.6
2023-02-01,Philadelphia,41.2,0.1,0,0,0,15.3,77.9,45.7
2023-02-02,Philadelphia,38.5,0.26,0,0,0,3.4,45.5,36.3
2023-02-03,Philadelphia,38.6,0.8,0,0,0,9.4,83.1,40.7
2023-02-04,Philadelphia,35.8,0.01,0,0,0,8.2,42.1,42.5
2023-02-05,Philadelphia,48.4,0.24,0,0,0,22.3,51.8,48.1
2023-02-06,Philadelphia,38.6,0.01,0,0,0,17.8,47.0,40.1
2023-02-07,Philadelphia,38.4,0.13,0,0,0,13.7,72.4,35.6
2023-02-08,Philadelphia,33.1,0.32,0,0,0,2.5,31.3,36.4
2023-02-09,Philadelphia,38.5,0.08,0,0,0,11.8,40.1,42.2
2023-02-10,Philadelphia,46.0,0.06,0,0,0,19.2,55.5,50.4
2023-02-11,Philadelphia,40.4,0.08,0,0,0,7.5,38.4,38.3
2023-02-12,Philadelphia,35.1,0.13,0,0,0,10.2,42.3,35.1
2023-02-13,Philadelphia,37.6,0.1,0,0,0,5.7,37.6,37.5
2023-02-14,Philadelphia,45.9,0.38,0,0,0,9.6,77.3,46.8
2023-02-15,Philadelphia,37.9,0.12,0,0,0,8.6,30.7,39.9
2023-02-16,Philadelphia,48.8,0.09,0,0,0,1.9,73.5,50.0
2023-02-17,Philadelphia,45.1,0.15,0,0,0,6.2,53.3,45.9
2023-02-18,Philadelphia,39.1,0.12,0,0,0,13.5,47.7,40.0
2023-02-19,Philadelphia,45.2,0.2,0,0,0,8.0,57.4,43.9
2023-02-20,Philadelphia,35.7,0.01,0,0,0,2.1,58.7,36.4
2023-02-21,Philadelphia,40.9,0.01,0,0,0,21.7,34.0,39.5
2023-02-22,Philadelphia,37.0,0.09,0,0,0,6.5,75.7,38.7
2023-02-23,Philadelphia,35.3,0.05,0,0,0,3.4,64.8,29.8
2023-02-24,Philadelphia,39.3,0.1,0,0,0,6.0,64.0,40.2
2023-02-25,Philadelphia,41.0,0.39,0,0,0,9.3,37.8,36.2
2023-02-26,Philadelphia,39.9,0.1,0,0,0,5.8,74.8,40.0
2023-02-27,Philadelphia,42.7,0.14,0,0,0,10.9,80.8,42.7
2023-02-28,Philadelphia,46.4,0.05,0,0,0,9.2,54.1,47.6
2023-03-01,Philadelphia,47.9,0.01,0,0,0,7.3,81.3,50.2
2023-03-02,Philadelphia,48.9,0.03,0,0,0,10.1,71.1,48.0
2023-03-03,Philadelphia,47.0,0.05,0,0,0,5.6,57.5,49.3
2023-03-04,Philadelphia,43.2,0.01,0,0,0,3.7,78.1,45.2
2023-03-05,Philadelphia,40.4,0.08,0,0,0,11.4,48.6,39.8
2023-03-06,Philadelphia,49.5,0.15,0,0,0,11.8,76.1,45.7
2023-03-07,Philadelphia,44.5,0.45,0,0,0,7.4,57.3,39.9
2023-03-08,Philadelphia,43.6,0.1,0,0,0,12.3,68.3,45.6
2023-03-09,Philadelphia,51.0,0.63,0,0,0,5.8,33.5,52.8
2023-03-10,Philadelphia,49.5,0.18,0,0,0,7.3,44.6,42.8
2023-03-11,Philadelphia,45.7,0.1,0,0,0,6.6,54.1,47.3
2023-03-12,Philadelphia,51.4,0.27,0,0,0,10.5,72.2,50.4
2023-03-13,Philadelphia,52.6,0.03,0,0,0,8.6,67.5,51.6
2023-03-14,Philadelphia,55.6,0.11,0,0,0,19.5,78.2,55.8
2023-03-15,Philadelphia,40.4,0.06,0,0,0,4.8,80.9,38.9
2023-03-16,Philadelphia,51.5,0.12,0,0,0,13.1,61.9,53.7
2023-03-17,Philadelphia,49.7,0.02,0,0,0,20.7,61.5,46.9
2023-03-18,Philadelphia,54.7,0.32,0,0,0,13.8,38.6,56.6
2023-03-19,Philadelphia,47.7,0.06,0,0,0,9.2,36.2,45.6
2023-03-20,Philadelphia,45.3,0.14,0,0,0,14.2,64.3,42.9
2023-03-21,Philadelphia,46.6,0.21,0,0,0,3.3,59.9,48.8
2023-03-22,Philadelphia,43.6,0.14,0,0,0,1.6,76.8,39.7
2023-03-23,Philadelphia,52.1,0.4,0,0,0,14.4,71.5,54.4
2023-03-24,Philadelphia,47.4,0.0,0,0,0,3.4,35.7,40.9
2023-03-25,Philadelphia,56.1,0.06,0,0,0,17.9,40.9,53.7
2023-03-26,Philadelphia,44.4,0.05,0,0,0,16.6,64.4,42.6
2023-03-27,Philadelphia,40.1,0.29,0,0,0,13.8,82.1,44.1
2023-03-28,Philadelphia,50.9,0.03,0,0,0,12.0,54.3,52.5
2023-03-29,Philadelphia,42.7,0.03,0,0,0,7.6,79.9,39.6
2023-03-30,Philadelphia,51.7,0.35,0,0,0,3.2,65.7,52.3
2023-03-31,Philadelphia,43.4,0.57,0,0,0,17.5,58.0,43.1
2023-04-01,Philadelphia,56.6,0.07,0,0,0,10.1,30.9,56.7
2023-04-02,Philadelphia,58.2,0.07,0,0,0,14.2,47.5,56.2
2023-04-03,Philadelphia,58.3,0.06,0,0,0,13.6,47.9,57.4
2023-04-04,Philadelphia,54.6,0.28,0,0,0,10.4,43.0,58.7
2023-04-05,Philadelphia,46.5,0.15,0,0,0,4.4,82.2,45.1
2023-04-06,Philadelphia,54.0,0.05,0,0,0,1.2,54.5,56.7
2023-04-07,Philadelphia,50.8,0.43,0,0,0,14.8,30.0,46.6
2023-04-08,Philadelphia,54.8,0.2,0,0,0,14.9,78.9,50.8
2023-04-09,Philadelphia,57.4,0.28,0,0,0,4.3,59.4,62.3
2023-04-10,Philadelphia,58.1,0.16,0,0,0,19.0,66.8,55.7
2023-04-11,Philadelphia,65.0,0.16,0,0,0,16.8,71.2,62.3
2023-04-12,Philadelphia,50.2,0.47,0,0,0,16.2,72.9,49.2
2023-04-13,Philadelphia,51.8,0.3,0,0,0,11.9,45.1,48.8
2023-04-14,Philadelphia,48.4,0.0,0,0,0,7.7,68.3,46.4
2023-04-15,Philadelphia,51.0,0.11,0,0,0,1.8,81.5,43.5
2023-04-16,Philadelphia,53.1,0.05,0,0,0,8.6,43.4,57.9
2023-04-17,Philadelphia,52.5,0.06,0,0,0,4.8,80.5,56.2
2023-04-18,Philadelphia,57.8,0.02,0,0,0,7.4,83.6,54.3
2023-04-19,Philadelphia,62.5,0.12,0,0,0,12.7,39.3,66.2
2023-04-20,Philadelphia,48.1,0.06,0,0,0,4.6,70.9,46.3
2023-04-21,Philadelphia,45.1,0.01,0,0,0,19.1,72.8,44.7
2023-04-22,Philadelphia,52.7,0.02,0,0,0,11.3,83.4,47.2
2023-04-23,Philadelphia,56.4,0.04,0,0,0,5.8,68.9,61.7
2023-04-24,Philadelphia,49.3,0.0,0,0,0,15.3,33.3,44.6
2023-04-25,Philadelphia,53.3,0.02,0,0,0,10.8,64.6,48.4
2023-04-26,Philadelphia,54.1,0.16,0,0,0,7.0,63.1,54.5
2023-04-27,Philadelphia,50.6,0.18,0,0,0,12.2,77.9,50.4
2023-04-28,Philadelphia,52.6,0.18,0,0,0,19.1,55.5,48.6
2023-04-29,Philadelphia,57.2,0.37,0,0,0,11.0,41.3,55.4
2023-04-30,Philadelphia,58.6,0.02,0,0,0,17.1,39.7,61.8
2023-05-01,Philadelphia,62.9,0.02,0,0,0,4.5,79.6,63.6
2023-05-02,Philadelphia,58.9,0.06,0,0,0,10.4,71.2,61.9
2023-05-03,Philadelphia,70.3,0.04,0,0,0,9.8,49.5,69.0
2023-05-04,Philadelphia,60.3,0.03,0,0,0,16.1,40.2,55.5
2023-05-05,Philadelphia,51.3,0.01,0,0,0,14.5,70.7,50.9
2023-05-06,Philadelphia,65.7,0.07,0,0,0,4.7,55.9,70.3
2023-05-07,Philadelphia,66.7,0.22,0,0,0,2.8,40.4,65.2
2023-05-08,Philadelphia,59.6,0.21,0,0,0,8.0,70.1,60.4
2023-05-09,Philadelphia,66.0,0.1,0,0,0,4.4,70.1,68.7
2023-05-10,Philadelphia,61.3,0.08,0,0,0,4.9,58.8,62.4
2023-05-11,Philadelphia,66.1,0.25,0,0,0,27.8,44.6,64.6
2023-05-12,Philadelphia,68.9,0.01,0,0,0,17.2,69.7,68.4
2023-05-13,Philadelphia,67.9,0.07,0,0,0,7.5,43.9,63.8
2023-05-14,Philadelphia,61.2,0.14,0,0,0,10.1,72.9,67.1
2023-05-15,Philadelphia,60.8,0.04,0,0,0,6.8,52.5,65.4
2023-05-16,Philadelphia,57.8,0.21,0,0,0,10.6,64.3,61.7
2023-05-17,Philadelphia,53.5,0.0,0,0,0,15.2,49.5,53.2
2023-05-18,Philadelphia,65.2,0.05,0,0,0,14.6,55.3,64.7
2023-05-19,Philadelphia,71.5,0.35,0,0,0,4.4,73.1,76.6
2023-05-20,Philadelphia,62.1,0.57,0,0,0,10.1,63.1,61.4
2023-05-21,Philadelphia,60.0,0.41,0,0,0,4.2,46.9,55.2
2023-05-22,Philadelphia,57.3,0.02,0,0,0,7.5,37.0,61.9
2023-05-23,Philadelphia,66.8,0.41,0,0,0,9.2,38.8,69.4
2023-05-24,Philadelphia,49.9,0.02,0,0,0,8.0,64.5,49.3
2023-05-25,Philadelphia,62.3,0.21,0,0,0,15.7,81.3,57.6
2023-05-26,Philadelphia,57.0,0.32,0,0,0,7.5,40.4,56.4
2023-05-27,Philadelphia,61.1,0.05,0,0,0,3.7,73.1,64.7
2023-05-28,Philadelphia,59.0,0.01,0,0,0,4.8,44.3,60.7
2023-05-29,Philadelphia,54.1,0.1,0,0,0,4.5,74.9,52.8
2023-05-30,Philadelphia,60.9,0.1,0,0,0,13.2,58.2,57.0
2023-05-31,Philadelphia,64.4,0.0,0,0,0,11.5,35.0,62.6
2023-06-01,Philadelphia,67.8,0.1,0,0,0,16.9,74.2,65.4
2023-06-02,Philadelphia,65.6,0.03,0,0,0,10.2,52.7,63.1
2023-06-03,Philadelphia,71.9,0.18,0,0,0,6.4,32.7,71.4
2023-06-04,Philadelphia,71.3,0.06,0,0,0,3.8,47.8,71.0
2023-06-05,Philadelphia,74.6,0.01,0,0,0,14.5,62.4,75.9
2023-06-06,Philadelphia,72.3,0.04,0,0,0,7.1,42.5,72.1
2023-06-07,Philadelphia,75.7,0.0,0,0,0,8.8,69.4,78.8
2023-06-08,Philadelphia,76.7,0.43,0,0,0,14.5,42.7,70.0
2023-06-09,Philadelphia,72.6,0.01,0,0,0,4.0,35.7,75.0
2023-06-10,Philadelphia,70.4,0.05,0,0,0,4.3,52.1,67.7
2023-06-11,Philadelphia,75.7,0.07,0,0,0,19.4,42.2,77.0
2023-06-12,Philadelphia,72.1,0.07,0,0,0,6.9,44.6,72.9
2023-06-13,Philadelphia,75.4,0.06,0,0,0,10.7,54.7,75.8
2023-06-14,Philadelphia,70.5,0.33,0,0,0,12.5,58.3,70.0
2023-06-15,Philadelphia,72.2,0.02,0,0,0,11.2,82.1,76.5
2023-06-16,Philadelphia,75.6,0.16,0,0,0,15.1,32.7,75.5
2023-06-17,Philadelphia,78.6,0.02,0,0,0,4.3,57.1,76.2
2023-06-18,Philadelphia,64.9,0.09,0,0,0,3.0,77.7,66.0
2023-06-19,Philadelphia,67.4,0.28,0,0,0,4.2,65.6,63.8
2023-06-20,Philadelphia,71.6,0.23,0,0,0,10.3,64.9,70.4
2023-06-21,Philadelphia,68.2,0.02,0,0,0,18.1,75.7,68.0
2023-06-22,Philadelphia,75.3,0.08,0,0,0,13.3,52.4,77.3
2023-06-23,Philadelphia,76.3,0.08,0,0,0,1.8,68.3,76.3
2023-06-24,Philadelphia,68.3,0.07,0,0,0,0.4,40.7,64.1
2023-06-25,Philadelphia,68.7,0.02,0,0,0,12.6,39.4,72.5
2023-06-26,Philadelphia,67.5,0.06,0,0,0,6.8,82.3,69.8
2023-06-27,Philadelphia,65.2,0.06,0,0,0,16.8,50.9,69.3
2023-06-28,Philadelphia,71.9,0.29,0,0,0,8.5,37.9,74.3
2023-06-29,Philadelphia,71.0,0.02,0,0,0,6.3,80.7,69.1
2023-06-30,Philadelphia,68.3,0.2,0,0,0,10.3,35.8,72.0
2023-07-01,Philadelphia,69.8,0.15,0,0,0,8.9,60.1,70.0
